QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b1deca-0001-9d30-0005-17a20001c18a,"show terse DYNAMIC TABLES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""') limit 1001",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.741-08:00,2024-01-23T14:02:23.82-08:00,79,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,59,20,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c7225deeadf0f8de4592b2d8642187c8,2,c7225deeadf0f8de4592b2d8642187c8,1
01b1deca-0001-9d30-0005-17a20001c186,"show SCHEMAS like 'PUBLIC' in DATABASE IDENTIFIER('""BIGDATA_PROJECT""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.668-08:00,2024-01-23T14:02:23.722-08:00,54,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31,23,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,88196d70567fa32027217a22c2a3acd4,2,88196d70567fa32027217a22c2a3acd4,1
01b1dece-0001-9d4b-0005-17a20001e0f2,SELECT * FROM BIGDATA_PROJECT.PUBLIC.ECDC_GLOBAL_NEW LIMIT 1,,,,,SELECT,1433359435812906,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-23T14:06:08.311-08:00,2024-01-23T14:06:09.006-08:00,695,689152,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,556,139,0,0,0,0,,,0,,,0,0,8.5e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,ab17f024b5a8bdc39314335c1b3173b0,2,ab17f024b5a8bdc39314335c1b3173b0,1
01b1deca-0001-9d98-0005-17a20001d0ee,show WAREHOUSES like 'COMPUTE_WH',7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:20.486-08:00,2024-01-23T14:02:21.071-08:00,585,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,422,163,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1decb-0001-9d08-0005-17a20001f136,"show OBJECTS like 'B%' in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""') limit 1001",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:03:34.907-08:00,2024-01-23T14:03:34.952-08:00,45,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,150cb5ed2a42b7e9629791ae74624510,2,150cb5ed2a42b7e9629791ae74624510,1
01b1decb-0001-9d4b-0005-17a20001e0ee,"show OBJECTS in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""') limit 1001",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:03:38.879-08:00,2024-01-23T14:03:38.926-08:00,47,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30,17,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,5e348a5a630298818852f630797f8742,2,5e348a5a630298818852f630797f8742,1
01b1decb-0001-9d4b-0005-17a20001e0ea,"show TABLES like 'ECDC_GLOBAL_NEW' in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:03:20.43-08:00,2024-01-23T14:03:20.497-08:00,67,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,40,27,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ac62b9a104ee7177edaa6f2c44c39798,2,ac62b9a104ee7177edaa6f2c44c39798,1
01b1decb-0001-9d95-0005-17a20001b10a,SELECT * FROM BIGDATA_PROJECT.PUBLIC.ECDC_GLOBAL_NEW LIMIT 5;,7,BIGDATA_PROJECT,2,PUBLIC,SELECT,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-23T14:03:45.96-08:00,2024-01-23T14:03:46.147-08:00,187,689152,1,0,0,0,5,0,0,0,0,0,1,1,0,0,0,166,21,0,0,0,0,,,0,,,0,0,2.6e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,b836747d6ccc5f37ad8d52ddc3f5d1fa,2,b836747d6ccc5f37ad8d52ddc3f5d1fa,1
01b1decb-0001-9d31-0005-17a20001a13e,"describe TABLE IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC"".""ECDC_GLOBAL_NEW""')",7,BIGDATA_PROJECT,2,PUBLIC,DESCRIBE,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:03:42.588-08:00,2024-01-23T14:03:42.643-08:00,55,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,7b5ed2368ce8fd6ec408d32ef1d21bb0,2,7b5ed2368ce8fd6ec408d32ef1d21bb0,1
01b1decb-0001-9d31-0005-17a20001a136,INSERT INTO BIGDATA_PROJECT.PUBLIC.ECDC_GLOBAL_NEW SELECT * FROM COVID19_EPIDEMIOLOGICAL_DATA.PUBLIC.ECDC_GLOBAL;,7,BIGDATA_PROJECT,2,PUBLIC,INSERT,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-23T14:03:15.367-08:00,2024-01-23T14:03:17.149-08:00,1782,689664,0,689152,0,0,61900,61900,0,0,0,0,1,1,0,0,0,920,862,0,0,0,0,,,0,,,0,0,0.000183,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,1706047396239000000,0,ROLE,fa2f76f84b887b752e7fa4c1c8e2232a,2,fa2f76f84b887b752e7fa4c1c8e2232a,1
01b1deca-0001-9d30-0005-17a20001c182,"describe TABLE IDENTIFIER('""COVID19_EPIDEMIOLOGICAL_DATA"".""PUBLIC"".""ECDC_GLOBAL""')",7,BIGDATA_PROJECT,2,PUBLIC,DESCRIBE,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:15.542-08:00,2024-01-23T14:02:16.074-08:00,532,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,531,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,68cdf7e88afff5c94e5cd91e13ae0ddb,2,68cdf7e88afff5c94e5cd91e13ae0ddb,1
01b1deca-0001-9d95-0005-17a20001b0fe,"show terse PIPES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.73-08:00,2024-01-23T14:02:23.806-08:00,76,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,73,3,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,48f34daf707582d8ebdaf74a47799360,2,48f34daf707582d8ebdaf74a47799360,1
01b1deca-0001-9d95-0005-17a20001b0fa,CREATE TABLE BIGDATA_PROJECT.PUBLIC.ECDC_GLOBAL_NEW AS SELECT * FROM COVID19_EPIDEMIOLOGICAL_DATA.PUBLIC.ECDC_GLOBAL LIMIT 0;,7,BIGDATA_PROJECT,2,PUBLIC,CREATE_TABLE_AS_SELECT,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-23T14:02:19.078-08:00,2024-01-23T14:02:20.018-08:00,940,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,409,428,103,0,0,0,,,0,,,0,0,0.000106,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,1706047339390000000,0,ROLE,8de7d993b9394c7edd050fbe5ffe1661,2,8de7d993b9394c7edd050fbe5ffe1661,1
01b1deca-0001-9d95-0005-17a20001b102,"show terse STAGES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.73-08:00,2024-01-23T14:02:23.808-08:00,78,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,73,5,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c3cad9b6c6559ec9b87bdc2e5b5311be,2,c3cad9b6c6559ec9b87bdc2e5b5311be,1
01b1deca-0001-9d95-0005-17a20001b106,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.753-08:00,2024-01-23T14:02:23.805-08:00,52,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,53bd9d6e5b317dcc705873216bf9ea7c,2,53bd9d6e5b317dcc705873216bf9ea7c,1
01b1deca-0001-9d30-0005-17a20001c17e,"show OBJECTS like 'ECDC_GLOBAL%' in SCHEMA IDENTIFIER('""COVID19_EPIDEMIOLOGICAL_DATA"".""PUBLIC""') limit 2",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:15.272-08:00,2024-01-23T14:02:15.404-08:00,132,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,39,93,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,b23e8b0673adf9a5deec85264410df0a,2,b23e8b0673adf9a5deec85264410df0a,1
01b1deca-0001-9d08-0005-17a20001f132,"show terse TASKS in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""') limit 1001",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.742-08:00,2024-01-23T14:02:23.83-08:00,88,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,69,19,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,93cfebfd0d7215cf2e46cfb0d035a782,2,93cfebfd0d7215cf2e46cfb0d035a782,1
01b1deca-0001-9d08-0005-17a20001f12a,"show terse SEQUENCES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.74-08:00,2024-01-23T14:02:23.838-08:00,98,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,73,25,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,79930207523632bc6a3c699a0fba94a2,2,79930207523632bc6a3c699a0fba94a2,1
01b1deca-0001-9d08-0005-17a20001f126,"show terse VIEWS in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""') limit 1001",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.731-08:00,2024-01-23T14:02:23.871-08:00,140,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,80,60,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,afa4e10dfe1c49ca720d4314f2700d9a,2,afa4e10dfe1c49ca720d4314f2700d9a,1
01b1deca-0001-9d30-0005-17a20001c18e,"show terse FILE FORMATS in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.742-08:00,2024-01-23T14:02:23.804-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,56,6,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c3eaf0efb1c59ef652af5879284bd96a,2,c3eaf0efb1c59ef652af5879284bd96a,1
01b1deca-0001-9d4b-0005-17a20001e0e6,show DATABASES like 'BIGDATA_PROJECT',,,,,SHOW,1433359435821062,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.784-08:00,2024-01-23T14:02:25.524-08:00,1740,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,292,1448,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,d0ee375d860cb6fc1ae130939e410288,2,d0ee375d860cb6fc1ae130939e410288,1
01b1deca-0001-9d98-0005-17a20001d0f6,"show terse TABLES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""') limit 1001",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.843-08:00,2024-01-23T14:02:23.905-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,35,27,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,5183c1cb05786a3cf8a1f84f42b87d0f,2,5183c1cb05786a3cf8a1f84f42b87d0f,1
01b1deca-0001-9d98-0005-17a20001d0f2,"show terse USER FUNCTIONS in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.74-08:00,2024-01-23T14:02:23.846-08:00,106,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,75,31,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,acdac102e6cb47f1ec1225d90997ce62,2,acdac102e6cb47f1ec1225d90997ce62,1
01b1deca-0001-9d08-0005-17a20001f12e,"show terse STREAMS in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""') limit 1001",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812878,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-23T14:02:23.749-08:00,2024-01-23T14:02:23.829-08:00,80,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,54,26,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,5218372e45e532da4a6b6d21b1d816af,2,5218372e45e532da4a6b6d21b1d816af,1
01b1e85e-0001-9d31-0005-17a20001a856,"SELECT *
FROM ACCOUNT_USAGE.QUERY_HISTORY
WHERE USER_NAME = 'NICKH' AND EXECUTION_STATUS = 'SUCCESS';",1,SNOWFLAKE,,,SELECT,1433359435825258,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,Large,STANDARD,1,,SUCCESS,,,2024-01-25T06:54:42.371-08:00,2024-01-25T06:54:46.594-08:00,4223,176931840,0.9915501924,0,210697,0,3464,0,0,0,0,0,54,2269671,0,0,929707,1012,3211,0,0,0,0,,,0,,,0,0,0.000161,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,eff6c8b9bb55813ef816a1c2a2c6ef66,2,ef2b06061c7754052f1b84002551cb94,1
01b1e85e-0001-9d98-0005-17a20002064e,"SELECT *
FROM ACCOUNT_USAGE.QUERY_HISTORY
WHERE USER_NAME = 'NICKH';",1,SNOWFLAKE,,,SELECT,1433359435825258,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,Large,STANDARD,1,,SUCCESS,,,2024-01-25T06:54:21.744-08:00,2024-01-25T06:54:23.795-08:00,2051,175555008,0.2611223942,0,232535,0,3632,0,0,0,0,0,53,2269595,0,0,1355531,842,1209,0,0,0,0,,,0,,,0,0,0.000129,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,a6a8c85a0da7c5e9c3096c55e383d794,2,762a071a2ebc0bb621d40f7c83ec27a1,1
01b1e85e-0001-9d84-0005-17a2000232da,show WAREHOUSES,1,SNOWFLAKE,,,SHOW,1433359435825258,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:54:34.439-08:00,2024-01-25T06:54:34.484-08:00,45,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31,14,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
01b1e85e-0001-9eb2-0005-17a200026366,"show terse SCHEMAS in DATABASE IDENTIFIER('""SNOWFLAKE""') limit 10000",1,SNOWFLAKE,,,SHOW,1433359435825258,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:54:08.368-08:00,2024-01-25T06:54:08.465-08:00,97,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,82,15,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,491fb758366d7ed94d1d192601099d61,2,491fb758366d7ed94d1d192601099d61,1
01b1c20d-0001-9a89-0000-000517a29019,show terse DATABASES limit 10000,,,,,SHOW,21871366173,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-18T11:25:15.454-08:00,2024-01-18T11:25:15.502-08:00,48,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,34,14,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4efc4b933266389f41e98d55f32425ab,2,4efc4b933266389f41e98d55f32425ab,1
01b1c212-0001-9b8c-0000-000517a2c01d,"USE ROLE IDENTIFIER('""ACCOUNTADMIN""')",,,,,USE,21871386629,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-18T11:30:51.679-08:00,2024-01-18T11:30:51.749-08:00,70,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,65,5,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,1a4d321b4170c09709f8e2761ed880aa,2,1a4d321b4170c09709f8e2761ed880aa,1
01b1c214-0001-9b53-0000-000517a2e03d,select sum(usage_in_currency) as currency_used from SNOWFLAKE.ORGANIZATION_USAGE.USAGE_IN_CURRENCY_DAILY where usage_date < TO_TIMESTAMP_LTZ('2024-01-19T00:00:00Z') and usage_date >= TO_TIMESTAMP_LTZ('2024-01-11T00:00:00Z') and account_name = 'XY59539';,,,,,SELECT,21871386637,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-18T11:32:08.179-08:00,2024-01-18T11:32:09.949-08:00,1770,44996608,0.1809885758,0,0,0,2,0,0,0,0,0,34,237,0,0,0,291,1479,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,100,TRUE,0,0,0,0,0,ROLE,262ac715ec8fff69a35dbcbb5c6c4c49,2,5a63b37682fa01a8019936caee29c447,1
01b1c214-0001-9b53-0000-000517a2e041,"select ENTITY_DETAIL(?, ?, ?)",,,,,SELECT,21871362065,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-18T11:32:32.338-08:00,2024-01-18T11:32:32.493-08:00,155,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,1c0a5c6796b0f3286b2db9b968e6058a,2,1c0a5c6796b0f3286b2db9b968e6058a,1
01b1c214-0001-9a5c-0000-000517a2a025,show RESOURCE MONITORS,,,,,SHOW,21871366161,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-18T11:32:28.35-08:00,2024-01-18T11:32:28.421-08:00,71,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,56,15,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9a28fd6cbe540ba6ca7071548f69511c,2,9a28fd6cbe540ba6ca7071548f69511c,1
01b1c214-0001-9ba4-0000-000517a2f021,show grants on ACCOUNT,,,,,SHOW,21871374353,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-18T11:32:31.985-08:00,2024-01-18T11:32:32.039-08:00,54,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,1984ce22d649a425c01173ceca140cbe,2,1984ce22d649a425c01173ceca140cbe,1
01b1c212-0001-9b53-0000-000517a2e031,"CREATE OR REPLACE RESOURCE MONITOR MONTHLY_ACCOUNT_BUDGET WITH

CREDIT_QUOTA    = 200
FREQUENCY       = MONTHLY
START_TIMESTAMP = IMMEDIATELY
TRIGGERS
ON 50 PERCENT DO NOTIFY
ON 75 PERCENT DO NOTIFY
ON 90 PERCENT DO NOTIFY
ON 95 PERCENT DO SUSPEND
ON 99 PERCENT DO SUSPEND_IMMEDIATE;",,,,,CREATE,21871386629,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-18T11:30:51.875-08:00,2024-01-18T11:30:52.03-08:00,155,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,50,105,0,0,0,0,,,0,,,0,0,2.4e-05,8.2.0,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,42a83430f9150326d8afffbe62a927ef,2,42a83430f9150326d8afffbe62a927ef,1
01b1c212-0001-9b53-0000-000517a2e02d,"USE WAREHOUSE IDENTIFIER('""COMPUTE_WH""')",,,,,USE,21871386629,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-18T11:30:51.763-08:00,2024-01-18T11:30:51.8-08:00,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,b519cd268a13c89b24b26a29d1ed23a9,2,b519cd268a13c89b24b26a29d1ed23a9,1
01b1c217-0001-9ba4-0000-000517a2f031,show WAREHOUSES,,,,,SHOW,21871357977,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-18T11:35:43.839-08:00,2024-01-18T11:35:43.89-08:00,51,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,37,14,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
